rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
156,C1CCC(CC1)O,16.867,49.133,43.90373681760759,155.44176422536123,934.1813079282592,33.454725181166005,9.420801424684315,1.0
157,C1=CC=C(C=C1)O,16.863,49.137,78.41523453293962,156.7249208319968,1040.6500787056546,31.919854528225947,6.377087034255327,0.42857142857142855
158,CCC(CC)CO,16.21,49.79,37.464917369306555,151.60456941047963,823.7133540670076,35.91636170786297,7.654533436965117,0.5789473684210527
159,CCC(C)C(C)O,16.103,49.897,37.55580742462982,139.53360586503757,813.7613423600617,35.37234509628391,6.259370594055406,0.5714285714285714
160,CCCC1CCCC2=CC=CC=C12,16.087,49.913,103.02757600285243,240.48210092562087,933.6077632607199,38.75384129519296,5.562905988553434,1.0
161,CC1=CC2=CC=CC=C2C1,15.503,50.497,101.01676088126618,203.29719061408952,972.2610705867979,38.0076726090683,2.4748795321027957,0.36363636363636365
162,C1CNC2=CC=CC=C21,15.334,50.666,80.18723145751296,191.93203181345925,979.4741840251293,34.92852771909565,3.0734462657186925,0.391304347826087
163,C1=CC=C(C=C1)CCNC=O,15.04,50.96,59.24723203509028,225.00034524551555,1004.7592080527032,31.71366388249114,2.6837310930825358,0.4782608695652174
164,C1=CC=C2C(=C1)C=CC=N2,15.017,50.983,99.04374125266648,220.77901387271876,1003.3049215144848,36.2913166656857,3.0980077940671045,0.3888888888888889
165,C1CC2=CC=CC=C2NC1,14.873,51.127,91.44814208497051,208.27682013160089,970.9116854451277,34.85255572465747,3.5114485223607277,0.4782608695652174
166,CC1CCCC2=C(C=CC=C12)C,14.855,51.145,94.42706212052659,236.48562339820276,928.665514549634,38.52203108387016,5.162858086564174,0.34210526315789475
167,CC(C)(C)C1CCCC2=CC=CC=C12,14.752,51.248,109.77917428043376,246.21705659575582,933.9405753516602,38.59255833617352,7.849499202175314,1.0
168,CCCCO,14.747,51.253,22.61248728367001,117.63931527501902,807.9078573691597,33.02958618986296,3.2457662682070754,1.0
